RSO_Identifier,RSO_Weight,RSO_Density,RSO_Visibility,RSO_Name,RSO_MRP,Orbit_Identifier,Orbit_Establishment_Year,Orbit_Height,Stealth_Type,RSO_Type,Survivability
NCZ42,10.5,Low,0,Corona,238.3248,OUT010,1998,,Stealth_1,RSO_Type4,711.0744
FDZ26,11.6,Regular,0.144017405,Landsat,238.3222,OUT046,1997,LEO,Stealth_2,RSO_Type1,5736.5328
FDT57,15.2,Low,0.019064377,CBERS,238.2248,OUT049,1999,MEO,Stealth_1,RSO_Type1,3555.372
FDD17,7.5,Low,0.032599801,PROBA,238.1906,OUT013,1987,GEO,Stealth_1,RSO_Type1,3327.6684
FDI09,20.75,Regular,0.129337594,CartoSAT,238.188,OUT046,1997,LEO,Stealth_2,RSO_Type1,5033.448
NCV53,8.27,Low,0.01889024,Dove,238.188,OUT018,2009,MEO,Stealth_1,RSO_Type2,3835.008
DRF60,10.8,Low,0,Sentinel,238.1564,OUT018,2009,MEO,Stealth_2,RSO_Type2,5243.8408
NCW18,15.1,Low,0.059313603,Corona,238.1248,OUT035,2004,LEO,Stealth_1,RSO_Type1,4266.4464
NCV53,8.27,Low,0.018920019,Dove,238.088,OUT017,2007,,Stealth_3,RSO_Type1,6231.888
FDQ03,15,Regular,0.077999504,Terra,238.0248,OUT035,2004,LEO,Stealth_1,RSO_Type1,1896.1984
FDQ03,,Regular,0.136592891,Terra,238.0248,OUT019,1985,LEO,Stealth_0,RSO_Type4,711.0744
NCV53,8.27,Low,0.018813601,Dove,237.988,OUT046,2004,MEO,Stealth_3,RSO_Type1,7190.64
NCW18,15.1,Low,0.059417055,Corona,237.9248,OUT049,1999,MEO,Stealth_1,RSO_Type1,2133.2232
FDD17,7.5,Low,0,PROBA,237.7906,OUT035,2004,LEO,Stealth_1,RSO_Type1,1188.453
NCQ53,17.6,Low,0.018934719,Dove,237.759,OUT049,1999,MEO,Stealth_1,RSO_Type1,3545.385
DRD49,9.895,Low,0.16817143,Sentinel,237.7564,OUT045,2002,,Stealth_2,RSO_Type1,3813.7024
NCW18,,Low,0.059037538,Corona,237.7248,OUT027,1985,MEO,Stealth_1,RSO_Type3,2607.2728
FDT57,15.2,Low,0.019142452,CBERS,237.5248,OUT017,2007,,Stealth_1,RSO_Type1,3318.3472
FDZ26,,Regular,0.143319995,Landsat,237.5222,OUT027,2004,MEO,Stealth_3,RSO_Type3,7170.666
DRD49,9.895,High,0.167831064,Sentinel,237.4564,OUT046,1997,LEO,Stealth_1,RSO_Type1,715.0692
NCQ53,17.6,Low,0.018943666,Dove,237.359,OUT045,2002,,Stealth_3,RSO_Type1,6145.334
FDU43,,Regular,0.057762301,EnviSAT,237.3564,OUT027,1985,MEO,Stealth_1,RSO_Type3,2145.2076
NCP53,14.75,Low,0.033076388,Dove,237.2906,OUT017,2007,,Stealth_1,RSO_Type1,3089.9778
FDD17,7.5,Low,0.054610829,PROBA,237.1906,OUT010,1998,,Stealth_1,RSO_Type4,237.6906
NCQ53,17.6,Low,0.019012262,Dove,237.159,OUT017,2007,,Stealth_1,RSO_Type1,3072.667
NCQ53,17.6,Low,0.018982338,Dove,237.059,OUT018,2009,MEO,Stealth_2,RSO_Type2,2836.308
NCZ42,10.5,Low,0.011278535,Corona,237.0248,OUT013,1987,GEO,Stealth_2,RSO_Type1,5451.5704
FDA58,9.395,Low,0.103731617,CBERS,236.9932,OUT035,2004,LEO,Stealth_1,RSO_Type1,4242.4776
FDK34,13.35,Low,0.038519399,CBERS,236.8564,OUT035,2004,LEO,Stealth_2,RSO_Type1,5005.4844
DRD49,9.895,Low,0.168780385,Sentinel,236.8564,OUT017,2007,,Stealth_1,RSO_Type1,4767.128
NCP53,14.75,Low,0.033024328,Dove,236.6906,OUT018,2009,MEO,Stealth_3,RSO_Type2,3089.9778
DRF60,10.8,Low,0.052363244,Sentinel,236.5564,OUT017,2007,,Stealth_2,RSO_Type1,5243.8408
NCZ42,10.5,Low,0.011351778,Corona,236.5248,OUT017,2007,,Stealth_1,RSO_Type1,4029.4216
FDK34,13.35,Low,0.038604817,CBERS,236.3564,OUT045,2002,,Stealth_1,RSO_Type1,2145.2076
NCQ53,17.6,Low,0.018889593,Dove,236.259,OUT013,1987,GEO,Stealth_1,RSO_Type1,4727.18
FDT57,,Low,0.018942606,CBERS,236.0248,OUT027,2004,MEO,Stealth_3,RSO_Type3,6636.6944
FDD17,7.5,High,0.032626952,PROBA,235.9906,OUT046,2004,LEO,Stealth_3,RSO_Type1,6893.0274
DRK59,8.895,Low,0.075876602,SPOT,235.9616,OUT017,2007,,Stealth_1,RSO_Type1,1874.8928
FDA58,9.395,Low,0.103751236,CBERS,235.8932,OUT046,1997,LEO,Stealth_1,RSO_Type1,942.7728
DRK59,8.895,High,0.07543556,SPOT,235.8616,OUT035,2004,LEO,Stealth_1,RSO_Type1,3046.7008
NCZ42,10.5,Low,0.011285795,Corona,235.8248,OUT035,2004,LEO,Stealth_1,RSO_Type1,4266.4464
NCP53,,Low,0.032731074,Dove,235.6906,OUT027,1985,MEO,Stealth_2,RSO_Type3,5704.5744
FDQ03,15,Regular,0,Terra,235.6248,OUT049,1999,MEO,Stealth_1,RSO_Type1,1896.1984
DRK59,8.895,Low,0.126287542,SPOT,235.5616,OUT010,1998,,Stealth_1,RSO_Type4,468.7232
FDT57,15.2,Low,0.019031184,CBERS,235.5248,OUT035,2004,LEO,Stealth_1,RSO_Type1,4740.496
NCZ42,10.5,High,0.011305479,Corona,235.5248,OUT049,1999,MEO,Stealth_1,RSO_Type1,4740.496
DRL01,19.5,Regular,0.077292302,Sentinel,235.3958,OUT049,2004,MEO,Stealth_3,RSO_Type1,6309.7866
NCE42,21.1,Low,0.010602292,Corona,235.3958,OUT046,1997,LEO,Stealth_1,RSO_Type1,3271.7412
NCQ53,,Low,0.018813776,Dove,235.259,OUT027,1985,MEO,Stealth_2,RSO_Type3,5672.616
FDX19,19.1,Low,0.096653315,EnviSAT,235.1958,OUT013,1987,GEO,Stealth_1,RSO_Type1,4673.916
FDT57,15.2,Low,0.031860325,CBERS,235.1248,OUT010,1998,,Stealth_1,RSO_Type4,474.0496
FDX19,19.1,Low,0.096715523,EnviSAT,235.0958,OUT035,2004,LEO,Stealth_1,RSO_Type1,3038.0454
FDX31,20.35,Regular,0.014813268,EnviSAT,234.9958,OUT013,1987,GEO,Stealth_2,RSO_Type1,5842.395
FDL13,13.85,Regular,0.056432784,Worldview,234.93,OUT045,2002,,Stealth_1,RSO_Type1,4660.6
NCG19,20.25,Low,0.14781046,Corona,234.8616,OUT013,1987,GEO,Stealth_1,RSO_Type1,2812.3392
FDB10,10,Low,0.0674819,CBERS,234.859,OUT018,2009,MEO,Stealth_1,RSO_Type2,1181.795
FDX31,,Regular,0,EnviSAT,234.7958,OUT019,1985,LEO,Stealth_0,RSO_Type4,467.3916
FDT27,11.395,Regular,0.069587171,Terra,234.6616,OUT046,1997,LEO,Stealth_1,RSO_Type1,4687.232
NCQ53,17.6,Low,0.018905326,Dove,234.659,OUT046,2007,MEO,Stealth_3,RSO_Type1,8508.924
FDG60,,Low,0.060405784,EO-1,234.5616,OUT027,2004,MEO,Stealth_3,RSO_Type3,6796.4864
FDY38,13.6,Regular,0.119850541,Landsat,234.53,OUT017,2007,,Stealth_3,RSO_Type1,6524.84
FDX19,19.1,Low,0.097127867,EnviSAT,234.4958,OUT018,2009,MEO,Stealth_1,RSO_Type2,1635.8706
FDX31,20.35,Regular,0,EnviSAT,234.4958,OUT045,2002,,Stealth_1,RSO_Type1,1402.1748
FDB10,10,Low,0.067312613,CBERS,234.359,OUT049,1999,MEO,Stealth_1,RSO_Type1,3072.667
FDX49,4.615,Regular,0.102407778,Pleiades,234.33,OUT017,2007,,Stealth_1,RSO_Type1,3961.51
NCE42,21.1,Low,0.010593469,Corona,234.2958,OUT013,1987,GEO,Stealth_1,RSO_Type1,3739.1328
NCJ54,9.895,Low,0.060055757,Corona,234.2642,OUT035,2004,LEO,Stealth_1,RSO_Type1,3717.8272
FDG60,20.35,Low,0.060688248,EO-1,234.2616,OUT035,2004,LEO,Stealth_1,RSO_Type1,4687.232
DRN35,8.01,Low,0.070533748,SPOT,234.2532,OUT018,2009,MEO,Stealth_4,RSO_Type2,467.3916
FDX31,20.35,Regular,0.014822802,EnviSAT,234.0958,OUT035,2004,LEO,Stealth_1,RSO_Type1,2570.6538
FDX31,20.35,Regular,0.024815024,EnviSAT,234.0958,OUT010,1998,,Stealth_1,RSO_Type4,467.3916
FDD03,13.3,Low,0.080131363,Landsat,234.03,OUT018,2009,GEO,Stealth_3,RSO_Type2,4194.54
NCE42,21.1,Low,0.010600287,Corona,233.9958,OUT035,2004,LEO,Stealth_1,RSO_Type1,1869.5664
DRL01,19.5,Regular,0.129170642,Sentinel,233.9958,OUT010,1998,,Stealth_1,RSO_Type4,467.3916
DRD15,10.6,Low,0.056911107,Landsat,233.9642,OUT045,2002,,Stealth_2,RSO_Type1,3717.8272
FDT27,11.395,Regular,0.069728296,Terra,233.9616,OUT045,2002,,Stealth_1,RSO_Type1,1406.1696
DRK59,,Low,0.075084457,SPOT,233.9616,OUT027,1985,MEO,Stealth_1,RSO_Type3,4452.8704
FDL13,13.85,Regular,0.094265737,Worldview,233.93,OUT010,1998,,Stealth_1,RSO_Type4,233.03
FDX19,19.1,Low,0.096929994,EnviSAT,233.8958,OUT045,2002,,Stealth_1,RSO_Type1,2103.2622
FDD33,12.85,Low,0.108633372,EnviSAT,233.8642,OUT018,2009,MEO,Stealth_1,RSO_Type2,2323.642
DRK59,8.895,Low,0.075757177,SPOT,233.8616,OUT018,2009,MEO,Stealth_1,RSO_Type2,937.4464
FDL13,13.85,Regular,0.056637129,Worldview,233.83,OUT017,2007,,Stealth_1,RSO_Type1,2796.36
FDA58,9.395,Low,0.103664897,CBERS,233.6932,OUT013,1987,GEO,Stealth_1,RSO_Type1,1414.1592
DRD15,10.6,Low,0.056748659,Landsat,233.6642,OUT013,1987,GEO,Stealth_2,RSO_Type1,3950.1914
FDG60,20.35,Low,0.060794097,EO-1,233.6616,OUT049,1999,MEO,Stealth_1,RSO_Type1,2577.9776
FDH05,14.35,Regular,0.091098018,PROBA,233.5984,OUT045,2002,,Stealth_1,RSO_Type1,1853.5872
FDX19,19.1,Low,0.09688421,EnviSAT,233.5958,OUT049,1999,MEO,Stealth_1,RSO_Type1,2336.958
DRL01,19.5,Regular,0.077608838,Sentinel,233.4958,OUT017,2007,,Stealth_2,RSO_Type1,5375.0034
FDD33,12.85,Low,0.108102606,EnviSAT,233.3642,OUT013,1987,GEO,Stealth_1,RSO_Type1,3950.1914
FDG60,20.35,Low,0.060699725,EO-1,233.3616,OUT046,2004,GEO,Stealth_3,RSO_Type1,6093.4016
NCE42,21.1,Low,0,Corona,233.2958,OUT018,2005,GEO,Stealth_3,RSO_Type2,2103.2622
FDX31,20.35,Regular,0.014825605,EnviSAT,233.2958,OUT046,1997,LEO,Stealth_1,RSO_Type1,4206.5244
FDD33,12.85,Low,0.108412059,EnviSAT,233.2642,OUT045,2002,,Stealth_1,RSO_Type1,3950.1914
FDX19,19.1,Low,0.096733815,EnviSAT,233.1958,OUT046,1997,LEO,Stealth_2,RSO_Type1,5141.3076
DRD15,,Low,0.099442329,Landsat,233.1642,OUT019,1985,LEO,Stealth_0,RSO_Type4,697.0926
FDT27,11.395,Regular,0.069529262,Terra,233.1616,OUT013,2006,GEO,Stealth_3,RSO_Type1,6093.4016
NCJ54,9.895,Low,0.060188932,Corona,233.0642,OUT045,2002,,Stealth_3,RSO_Type1,6041.4692
NCX17,21.25,Low,0.114066204,Dove,233.03,OUT018,2009,MEO,Stealth_2,RSO_Type2,5592.72
FDD03,13.3,Low,0.079739853,Landsat,233.03,OUT013,1987,GEO,Stealth_2,RSO_Type1,5359.69
DRL01,,Regular,0.13511877,Sentinel,232.9958,OUT019,1985,LEO,Stealth_0,RSO_Type4,934.7832
FDT27,,Regular,0.069250192,Terra,232.9616,OUT027,1985,MEO,Stealth_2,RSO_Type3,3515.424
DRK59,8.895,Low,0,SPOT,232.9616,OUT045,2002,,Stealth_1,RSO_Type1,2812.3392
DRL01,19.5,Regular,0.077108099,Sentinel,232.8958,OUT013,1987,GEO,Stealth_2,RSO_Type1,5608.6992
DRD15,10.6,Low,0.056795923,Landsat,232.8642,OUT046,1997,LEO,Stealth_2,RSO_Type1,3485.463
FDT27,11.395,Regular,0.069574013,Terra,232.8616,OUT035,2004,LEO,Stealth_1,RSO_Type1,2812.3392
NCX17,21.25,Low,0.113833823,Dove,232.83,OUT045,2002,,Stealth_1,RSO_Type1,1398.18
NCG19,20.25,Low,0.148163564,Corona,232.7616,OUT049,1999,MEO,Stealth_1,RSO_Type1,1874.8928
FDG60,20.35,Low,0.060649213,EO-1,232.7616,OUT013,1987,GEO,Stealth_1,RSO_Type1,2812.3392
FDO37,8.06,Low,0,Worldview,232.7326,OUT018,2009,MEO,Stealth_2,RSO_Type2,3696.5216
FDL13,13.85,Regular,0.056547986,Worldview,232.73,OUT018,2009,MEO,Stealth_3,RSO_Type2,6291.81
FDD03,13.3,Low,0.079791176,Landsat,232.73,OUT035,2004,LEO,Stealth_1,RSO_Type1,2796.36
FDL13,,Regular,0.098606543,Worldview,232.73,OUT019,1985,LEO,Stealth_0,RSO_Type4,932.12
FDN58,13.8,Regular,0.057104066,CBERS,232.6984,OUT018,2009,MEO,Stealth_2,RSO_Type2,1390.1904
FDH05,14.35,Regular,0.091283986,PROBA,232.6984,OUT018,2009,MEO,Stealth_1,RSO_Type2,2316.984
FDX19,19.1,Low,0.097280981,EnviSAT,232.6958,OUT017,2007,,Stealth_2,RSO_Type1,5375.0034
FDX49,,Medium,0.101338651,Pleiades,232.63,OUT027,1985,MEO,Stealth_2,RSO_Type3,5359.69
FDD03,13.3,Low,0.080257683,Landsat,232.63,OUT017,2007,,Stealth_1,RSO_Type1,1864.24
FDD03,13.3,Low,0.079806266,Landsat,232.53,OUT046,1997,LEO,Stealth_1,RSO_Type1,699.09
DRL01,19.5,Regular,0.077157727,Sentinel,232.4958,OUT035,2004,LEO,Stealth_1,RSO_Type1,2804.3496
DRD15,10.6,Low,0.095064731,Landsat,232.4642,OUT010,1998,,Stealth_1,RSO_Type4,697.0926
FDX31,20.35,Regular,0.014909465,EnviSAT,232.3958,OUT017,2007,,Stealth_3,RSO_Type1,6076.0908
FDI34,10.65,Regular,0.085135953,CBERS,232.3668,OUT046,1997,LEO,Stealth_2,RSO_Type1,3685.8688
FDO37,8.06,Low,0.021358889,Worldview,232.3326,OUT013,1987,GEO,Stealth_1,RSO_Type1,2541.3586
DRJ51,14.1,Low,0.088172355,Landsat,232.2668,OUT045,2002,,Stealth_1,RSO_Type1,4146.6024
FDX49,4.615,Regular,0.101812521,Pleiades,232.23,OUT035,2004,LEO,Stealth_2,RSO_Type1,5126.66
FDL13,13.85,Regular,0.056271701,Worldview,232.23,OUT013,1987,GEO,Stealth_1,RSO_Type1,1398.18
FDO37,8.06,Low,0.021420031,Worldview,232.0326,OUT045,2002,,Stealth_1,RSO_Type1,3003.4238
FDT59,13.65,Low,0.015943701,Quickbird,231.9668,OUT045,2002,,Stealth_1,RSO_Type1,3225.1352
DRJ51,14.1,Low,0,Landsat,231.9668,OUT049,1999,MEO,Stealth_1,RSO_Type1,1842.9344
FDD33,,Low,0,EnviSAT,231.9642,OUT027,2006,MEO,Stealth_3,RSO_Type3,6970.926
DRD15,10.6,Low,0.056884225,Landsat,231.9642,OUT049,1999,MEO,Stealth_2,RSO_Type1,3020.7346
DRD15,10.6,Low,0.056785183,Landsat,231.9642,OUT035,2004,LEO,Stealth_1,RSO_Type1,2091.2778
FDX49,4.615,Regular,0.102038294,Pleiades,231.93,OUT045,2002,,Stealth_1,RSO_Type1,2563.33
FDH05,14.35,Medium,0.091054989,PROBA,231.8984,OUT049,1999,MEO,Stealth_1,RSO_Type1,4633.968
FDE28,9.5,Regular,0.221856492,PROBA,231.8668,OUT010,1998,,Stealth_1,RSO_Type4,230.3668
FDY38,,Regular,0.208662546,Landsat,231.83,OUT019,1985,LEO,Stealth_0,RSO_Type4,466.06
FDX31,,Regular,0.014753811,EnviSAT,231.7958,OUT027,1985,MEO,Stealth_2,RSO_Type3,5375.0034
FDL28,10,Regular,0.063121982,PROBA,231.7668,OUT013,1987,GEO,Stealth_1,RSO_Type1,460.7336
NCJ54,,Low,0.059776237,Corona,231.7642,OUT027,1985,MEO,Stealth_2,RSO_Type3,5344.3766
FDO37,8.06,Low,0.021372636,Worldview,231.7326,OUT035,2004,LEO,Stealth_2,RSO_Type1,5313.7498
FDY38,13.6,Regular,0.119361718,Landsat,231.63,OUT049,1999,MEO,Stealth_1,RSO_Type1,2563.33
NCH42,,Low,0.036360386,Corona,231.601,OUT027,2006,MEO,Stealth_3,RSO_Type3,7580.133
FDQ12,,Low,0.03523927,EO-1,231.601,OUT027,1985,MEO,Stealth_2,RSO_Type3,5972.226
FDN58,13.8,Regular,0.056861638,CBERS,231.5984,OUT035,2004,MEO,Stealth_3,RSO_Type1,7182.6504
FDL13,13.85,Regular,0.056406129,Worldview,231.43,OUT049,1999,MEO,Stealth_1,RSO_Type1,3029.39
FDQ12,12.65,Low,0.035482562,EO-1,231.401,OUT045,2002,,Stealth_1,RSO_Type1,2526.711
FDQ12,12.65,High,0.035410748,EO-1,231.401,OUT046,1997,LEO,Stealth_1,RSO_Type1,2067.309
NCD18,16,Low,0.072965144,Corona,231.3668,OUT018,2009,MEO,Stealth_2,RSO_Type2,4607.336
FDE28,9.5,Regular,0,PROBA,231.3668,OUT013,1987,GEO,Stealth_2,RSO_Type1,5759.17
FDX49,4.615,Regular,0.101747034,Pleiades,231.33,OUT013,1987,GEO,Stealth_1,RSO_Type1,4660.6
FDH05,14.35,Regular,0.090896452,PROBA,231.2984,OUT035,2004,LEO,Stealth_3,RSO_Type1,6024.1584
FDH05,14.35,Regular,0.090913642,PROBA,231.2984,OUT046,1997,LEO,Stealth_1,RSO_Type1,3243.7776
NCX17,21.25,Low,0.114246019,Dove,231.23,OUT017,2007,,Stealth_1,RSO_Type1,3029.39
FDY38,13.6,Regular,0.119077255,Landsat,231.23,OUT013,1987,GEO,Stealth_1,RSO_Type1,2330.3
NCH42,6.86,Low,0.03674399,Corona,231.201,OUT017,2007,,Stealth_3,RSO_Type1,6201.927
FDN58,13.8,Regular,0.056872392,CBERS,231.1984,OUT046,1997,LEO,Stealth_2,RSO_Type1,5097.3648
DRJ51,14.1,Low,0.08849163,Landsat,231.1668,OUT017,2007,,Stealth_3,RSO_Type1,7602.1044
FDT59,13.65,Low,0.015908424,Quickbird,231.1668,OUT035,2004,LEO,Stealth_3,RSO_Type1,6911.004
FDY38,13.6,Regular,0.119418124,Landsat,231.03,OUT045,2002,,Stealth_2,RSO_Type1,5359.69
FDN58,13.8,Regular,0.056825065,CBERS,230.9984,OUT013,1987,GEO,Stealth_1,RSO_Type1,4633.968
NCU06,17.6,Low,0.074345142,Corona,230.901,OUT013,1987,GEO,Stealth_1,RSO_Type1,4364.319
NCJ54,9.895,Low,0.060017128,Corona,230.8642,OUT013,1987,GEO,Stealth_1,RSO_Type1,4414.9198
FDI50,8.42,Regular,0.030816999,Pleiades,230.8352,OUT013,1987,GEO,Stealth_2,RSO_Type1,3435.528
FDH08,,Low,0.017344679,EnviSAT,230.801,OUT027,1985,MEO,Stealth_2,RSO_Type3,5283.123
FDT59,13.65,Low,0.016001434,Quickbird,230.6668,OUT017,2007,,Stealth_1,RSO_Type1,1842.9344
NCJ54,9.895,High,0.060067115,Corona,230.6642,OUT046,1997,LEO,Stealth_1,RSO_Type1,4647.284
FDU02,13.35,Low,0.102426197,Landsat,230.6352,OUT013,1987,GEO,Stealth_2,RSO_Type1,5725.88
FDU02,13.35,Low,0.102511504,Landsat,230.6352,OUT046,1997,LEO,Stealth_1,RSO_Type1,3435.528
FDQ12,12.65,Low,0.035404052,EO-1,230.601,OUT035,2004,LEO,Stealth_1,RSO_Type1,2067.309
FDU02,13.35,Low,0.10249212,Landsat,230.5352,OUT035,2004,LEO,Stealth_1,RSO_Type1,2748.4224
FDO03,10.395,Regular,0.036957777,Terra,230.5352,OUT045,2002,,Stealth_1,RSO_Type1,4580.704
FDO03,,Regular,0.064577332,Terra,230.5352,OUT019,1985,LEO,Stealth_0,RSO_Type4,687.1056
FDO37,8.06,Low,0.021497594,Worldview,230.3326,OUT017,2007,,Stealth_2,RSO_Type1,1386.1956
DRK47,7.905,Low,0.064325351,SPOT,230.2694,OUT018,2009,MEO,Stealth_1,RSO_Type2,3197.1716
DRK47,7.905,Low,0.064011067,SPOT,230.2694,OUT013,1987,GEO,Stealth_1,RSO_Type1,4567.388
NCD18,,Low,0.072317217,Corona,230.2668,OUT027,2004,MEO,Stealth_3,RSO_Type3,8062.838
FDT59,13.65,Low,0.015976249,Quickbird,230.2668,OUT018,2009,MEO,Stealth_2,RSO_Type2,2994.7684
FDI34,10.65,Regular,0.085308611,CBERS,230.2668,OUT045,2002,,Stealth_2,RSO_Type1,5759.17
FDO37,8.06,Low,0.035780177,Worldview,230.2326,OUT010,1998,,Stealth_1,RSO_Type4,693.0978
FDP52,18.7,Medium,0.070691729,PROBA,230.201,OUT046,1997,LEO,Stealth_2,RSO_Type1,5742.525
FDN58,13.8,Medium,0.056960814,CBERS,230.0984,OUT049,1999,MEO,Stealth_1,RSO_Type1,3707.1744
FDL28,,Regular,0,PROBA,230.0668,OUT019,1985,LEO,Stealth_0,RSO_Type4,691.1004
FDQ12,,Low,0.061999648,EO-1,230.001,OUT019,1985,LEO,Stealth_0,RSO_Type4,689.103
FDC47,15,Low,0.118791698,CBERS,229.9694,OUT013,2005,GEO,Stealth_3,RSO_Type1,4339.0186
DRK47,7.905,Low,0.064163983,SPOT,229.9694,OUT049,1999,MEO,Stealth_1,RSO_Type1,4567.388
FDU02,13.35,Low,0.103091351,Landsat,229.9352,OUT017,2007,,Stealth_1,RSO_Type1,2519.3872
NCD18,16,Low,0.072655379,Corona,229.8668,OUT035,2004,LEO,Stealth_1,RSO_Type1,4837.7028
FDI34,10.65,Regular,0.085119855,CBERS,229.8668,OUT035,2004,LEO,Stealth_1,RSO_Type1,4146.6024
FDH05,,Regular,0.090473389,PROBA,229.7984,OUT027,2005,GEO,Stealth_3,RSO_Type3,6024.1584
FDI34,10.65,Medium,0.085268317,CBERS,229.7668,OUT049,2005,GEO,Stealth_3,RSO_Type1,3916.2356
FDO37,8.06,Low,0.021409913,Worldview,229.7326,OUT049,2005,GEO,Stealth_3,RSO_Type1,6930.978
FDH08,7.51,Low,0.01742908,EnviSAT,229.601,OUT046,2005,GEO,Stealth_3,RSO_Type1,6201.927
NCH42,6.86,Low,0.036686158,Corona,229.601,OUT018,2009,MEO,Stealth_2,RSO_Type2,2526.711
FDR32,6.78,Regular,0.08573655,EnviSAT,229.5694,OUT013,1987,GEO,Stealth_1,RSO_Type1,3425.541
FDP52,18.7,Regular,0.070979698,PROBA,229.501,OUT018,2009,MEO,Stealth_1,RSO_Type2,1607.907
FDC47,15,Low,0.118868155,CBERS,229.4694,OUT035,2004,LEO,Stealth_2,RSO_Type1,5937.6044
DRK47,7.905,Low,0.064194304,SPOT,229.4694,OUT045,2002,,Stealth_1,RSO_Type1,2055.3246
FDT59,13.65,Low,0,Quickbird,229.4668,OUT049,1999,MEO,Stealth_1,RSO_Type1,4837.7028
FDE28,,Regular,0.232072674,PROBA,229.4668,OUT019,1985,LEO,Stealth_0,RSO_Type4,460.7336
FDR34,17,Regular,0.015965308,CBERS,229.4352,OUT046,1997,LEO,Stealth_1,RSO_Type1,4809.7392
FDC47,15,Low,0.119374946,CBERS,229.3694,OUT018,2009,MEO,Stealth_2,RSO_Type2,5024.1268
FDR32,,Regular,0.150238656,EnviSAT,229.3694,OUT019,1985,LEO,Stealth_0,RSO_Type4,228.3694
FDI34,10.65,Regular,0.085617517,CBERS,229.3668,OUT017,2007,,Stealth_1,RSO_Type1,2303.668
DRK47,7.905,Low,0.06406438,SPOT,229.2694,OUT046,1997,LEO,Stealth_1,RSO_Type1,1826.9552
FDP52,18.7,Regular,0,PROBA,229.201,OUT035,2004,LEO,Stealth_1,RSO_Type1,3215.814
FDR34,17,Regular,0.015997687,CBERS,229.1352,OUT045,2002,,Stealth_1,RSO_Type1,4580.704
FDO37,,Low,0.021273161,Worldview,229.1326,OUT027,2005,GEO,Stealth_3,RSO_Type3,7393.0432
DRJ51,14.1,Low,0.087977262,Landsat,229.0668,OUT035,2004,LEO,Stealth_1,RSO_Type1,3225.1352
FDI50,8.42,Regular,0,Pleiades,229.0352,OUT035,2004,LEO,Stealth_2,RSO_Type1,5496.8448
FDK09,15.2,Low,0.091745951,CBERS,229.0352,OUT035,2004,LEO,Stealth_1,RSO_Type1,2290.352
FDX35,5.035,Regular,0.080362549,Quickbird,229.0036,OUT017,2007,,Stealth_1,RSO_Type1,4326.3684
FDY58,11.65,Low,0.040144377,CBERS,228.9694,OUT017,2007,,Stealth_3,RSO_Type1,6622.7126
FDU02,,Low,0.179484411,Landsat,228.9352,OUT019,1985,LEO,Stealth_0,RSO_Type4,916.1408
NCD18,16,Low,0,Corona,228.8668,OUT046,1997,LEO,Stealth_1,RSO_Type1,1612.5676
FDR34,17,Regular,0.01599013,CBERS,228.8352,OUT049,2005,MEO,Stealth_3,RSO_Type1,4351.6688
FDU02,13.35,Low,0.1027194,Landsat,228.8352,OUT045,2002,,Stealth_2,RSO_Type1,5267.8096
NCU06,17.6,Low,0.074522745,Corona,228.801,OUT049,1999,MEO,Stealth_1,RSO_Type1,3215.814
FDI50,8.42,Regular,0.030890618,Pleiades,228.7352,OUT049,1999,MEO,Stealth_2,RSO_Type1,5954.9152
FDE28,9.5,Regular,0.132521929,PROBA,228.6668,OUT035,2004,LEO,Stealth_1,RSO_Type1,4146.6024
FDL28,10,Regular,0.063162608,PROBA,228.6668,OUT035,2004,LEO,Stealth_1,RSO_Type1,3455.502
FDU02,13.35,Low,0.102670882,Landsat,228.6352,OUT049,1999,MEO,Stealth_1,RSO_Type1,3435.528
FDP52,,Regular,0.070349402,PROBA,228.601,OUT027,2005,MEO,Stealth_3,RSO_Type3,7350.432
FDP52,18.7,Regular,0.071091591,PROBA,228.601,OUT017,2007,,Stealth_1,RSO_Type1,4823.721
DRJ51,14.1,Low,0.087920675,Landsat,228.5668,OUT013,1987,GEO,Stealth_1,RSO_Type1,1151.834
FDT59,,Low,0.01583438,Quickbird,228.5668,OUT027,1985,MEO,Stealth_1,RSO_Type3,3225.1352
FDK09,15.2,Low,0.091763303,CBERS,228.5352,OUT046,1997,LEO,Stealth_1,RSO_Type1,1832.2816
FDR32,6.78,Regular,0.085981978,EnviSAT,228.4694,OUT045,2002,,Stealth_2,RSO_Type1,5480.8656
FDE28,9.5,Regular,0,PROBA,228.4668,OUT049,2005,MEO,Stealth_3,RSO_Type1,3916.2356
NCD18,16,Low,0.073080167,Corona,228.4668,OUT017,2007,,Stealth_1,RSO_Type1,2534.0348
FDR34,17,Regular,0.016055615,CBERS,228.4352,OUT017,2007,,Stealth_3,RSO_Type1,8245.2672
NCH42,6.86,Low,0.061155983,Corona,228.401,OUT010,1998,,Stealth_1,RSO_Type4,229.701
FDX20,7.365,Low,0.04280099,EnviSAT,228.372,OUT017,2007,,Stealth_1,RSO_Type1,2037.348
FDC08,19,Regular,0.10361083,EnviSAT,228.372,OUT049,1999,MEO,Stealth_1,RSO_Type1,905.488
FDX20,7.365,Low,0.042524835,EnviSAT,228.372,OUT013,1987,GEO,Stealth_1,RSO_Type1,4527.44
NCD18,16,Low,0.072608647,Corona,228.3668,OUT013,1987,GEO,Stealth_2,RSO_Type1,5298.4364
